Gene_ID	level	Log2FC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	ï..Gene_ID	C_T1_Rep1	C_T1_Rep2	C_T1_Rep3	C_T1_Rep4	C_T2_Rep1	C_T2_Rep2	C_T2_Rep3	C_T2_Rep4	protein_ID	transcript_ID
gene_2123	17.6318524989581	-1.38931127764165	848	TFIIH complex helicase	Grosmannia clavigera	Ophiostoma piceae	K10843	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:3.6.4.12]	dna repair helicase rad25	4	F:DNA binding; F:ATP-dependent DNA helicase activity; F:ATP binding; P:nucleotide-excision repair	-	N	gene_2136	20	0	2	37	79	10	47	55	1980696	1980950
gene_2124	9.83095598587165	0.0428207391471419	594	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily mfs-1	2	P:transport; C:membrane	-	N	gene_2137	71	0	0	24	47	2	14	20	1980697	1980951
gene_2126	2.62933847914451	0.0927294936095469	760	Vacuolar amino acid transporter 3	Grosmannia clavigera	Ophiostoma piceae	K14209	SLC36A, PAT; solute carrier family 36 (proton-coupled amino acid transporter)	vacuolar amino acid transporter 3	2	C:integral to membrane; C:membrane		N	gene_2138	4	0	0	16	21	0	2	4	1980698	1980952
gene_2127	2.61742549376204	-0.393247974178947	235	Bis(5'-nucleosyl)-tetraphosphatase	Grosmannia clavigera	Ophiostoma piceae	K01522	FHIT; bis(5'-adenosyl)-triphosphatase [EC:3.6.1.29]	bis(5 -adenosyl)-triphosphatase	2	F:catalytic activity; P:metabolic process	-	N	gene_2139	12	0	0	7	10	2	7	2	1980699	1980953
gene_2128	8.84363312024692	-1.79055159127173	1 012	Nitrogen assimilation transcription factor nit-4	Podospora anserina	Ophiostoma piceae			nitrogen assimilation transcription factor nit-4	6	F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription from RNA polymerase II promoter; F:DNA binding; P:nitrate assimilation; C:nucleus; F:zinc ion binding	-	N	gene_2140	18	0	0	12	67	14	16	15	1980700	1980954
gene_2129	4.88829445562115	-2.79987180641985	911	Putative uncharacterized protein	Grosmannia clavigera	Sporothrix schenckii			kelch repeat protein	0	-		Y	gene_2141	2	0	0	2	20	22	8	0	1980701	1980955
gene_213	2.23080930733621	-0.340111536239649	251	Derlin-2 (Degradation in endoplasmic reticulum protein 2)	Grosmannia clavigera	Ophiostoma piceae	K13989	DERL2_3; Derlin-2/3	er-associated proteolytic system protein	0	-		N	gene_215	4	0	0	10	9	2	4	4	1978775	1979029
gene_2130	6.87276148266084	1.45498704646455	1 231	Putative uncharacterized protein	Sclerotinia sclerotiorum	Ophiostoma piceae			glycoprotein x	0	-		Y	gene_2142	10	2	2	31	20	4	0	5	1980702	1980956
gene_2131	25.2676410685604	0.264951236257079	213	Ras small monomeric GTPase	Grosmannia clavigera	Ophiostoma piceae	K07974	RAS; Ras family, other	ras-like protein	5	P:small GTPase mediated signal transduction; P:GTP catabolic process; F:GTPase activity; F:GTP binding; C:plasma membrane	-	N	gene_2143	124	2	5	57	74	20	22	56	1980703	1980957
gene_2132	10.0128669009784	-0.774022515781174	361	Molybdenum cofactor synthesis domain-containing protein	Stachybotrys chlorohalonata	Ophiostoma piceae			molybdopterin binding domain protein	1	P:Mo-molybdopterin cofactor biosynthetic process	-	N	gene_2144	36	0	0	26	43	4	24	26	1980704	1980958
gene_2133	5.99350740093401	0.833057537945399	1 209	Protein STU1	Grosmannia clavigera	Ophiostoma piceae			heat repeat containing protein	0	-		N	gene_2145	32	0	0	34	22	2	6	4	1980705	1980959
gene_2134	24.4524053010424	0.0243895402845844	1 243	Rho GTPase activator	Grosmannia clavigera	Ophiostoma piceae			rho gtpase activator rga	1	F:metal ion binding	-	N	gene_2146	111	0	10	32	106	22	20	47	1980706	1980960
gene_2135	2.27335225990903	0.588111090890053	195	Putative uncharacterized protein	Eutypa lata	Ophiostoma piceae			hypothetical protein CMQ_4395	0	-		N	gene_2147	4	0	2	4	6	2	0	5	1980707	1980961
gene_2136	8.89193772506083	0.00574979048210479	854	FAD dependent oxidoreductase superfamily	Grosmannia clavigera	Grosmannia clavigera			fad dependent oxidoreductase superfamily	3	P:oxidation-reduction process; F:oxidoreductase activity; F:transferase activity, transferring phosphorus-containing groups		N	gene_2148	32	2	0	20	25	13	6	17	1980708	1980962
gene_2137	11.3241061445473	0.740107279794507	968	Protein FAM214A	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4358	0	-		N	gene_2149	26	0	8	28	43	8	6	12	1980709	1980963
gene_2138	8.24965898483091	-0.905757449649457	1 180	Translation regulator	Grosmannia clavigera	Ophiostoma piceae			coxi translation protein cya5	0	-		N	gene_2150	14	0	0	28	45	6	16	20	1980710	1980964
gene_2139	17.3162884484959	-0.356643810494572	646	Signal recognition particle 68 kDa protein (SRP68)	Grosmannia clavigera	Ophiostoma piceae	K03107	SRP68; signal recognition particle subunit SRP68	signal recognition particle protein	1	F:binding	-	N	gene_2151	62	0	4	37	95	20	18	24	1980711	1980965
gene_214	0.873252344839281	-1.1197674551317	156	Histone H3-like centromeric protein cse-4 (CENP-A homolog)	Grosmannia clavigera	Ophiostoma piceae	K11495	CENPA; histone H3-like centromeric protein A	histone h3	6	C:nucleosome; F:DNA binding; P:nucleosome assembly; F:protein heterodimerization activity; C:condensed chromosome kinetochore; C:nucleus	-	N	gene_216	2	0	0	0	3	2	3	1	1978776	1979030
gene_2140	60.3187935082209	0.149533109361847	611	DnaK Heat shock protein 70	Grosmannia clavigera	Ophiostoma piceae	K04043	dnaK; molecular chaperone DnaK	hsp70-like protein	7	P:protein refolding; C:mitochondrion; P:mycelium development; P:protein targeting to mitochondrion; F:ATP binding; F:unfolded protein binding; P:response to stress	-	N	gene_2152	88	15	14	127	142	33	84	151	1980712	1980966
gene_2141	11.2546960123163	-0.588450336070998	797	L-2-hydroxyglutarate, mitochondrial	Grosmannia clavigera	Ophiostoma piceae			l-2-hydroxyglutarate mitochondrial precursor	0	-		N	gene_2153	14	0	4	24	50	14	12	28	1980713	1980967
gene_2142	8.0878884728152	-0.539073206182184	453	L-2-hydroxyglutarate dehydrogenase, mitochondrial	Colletotrichum gloeosporioides	Ophiostoma piceae			fad dependent oxidoreductase	2	P:oxidation-reduction process; F:oxidoreductase activity		N	gene_2154	26	0	2	14	33	6	12	24	1980714	1980968
gene_2143	0.769992957448706	-1.3448204967754	924	Glycoside hydrolase family 92 protein	Botrytis cinerea	Ophiostoma piceae			glycosyl hydrolase	1	F:catalytic activity	-	Y	gene_2155	0	0	0	0	2	0	4	4	1980715	1980969
gene_2144	19.3971907584852	-0.367025190946298	991	Phosphatidylethanolamine methyltransferase	Grosmannia clavigera	Ophiostoma piceae	K16369	CHO2; phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17]	phosphatidylethanolamine n-methyltransferase	3	P:phospholipid biosynthetic process; C:membrane; F:methyltransferase activity	EC:2.1.1.0	N	gene_2156	64	4	2	20	111	9	28	40	1980716	1980970
gene_2145	23.8982954527571	-0.468341485233357	308	Eukaryotic translation initiation factor 3 subunit G (eIF3g)	Ophiocordyceps sinensis	Ophiostoma piceae	K03248	EIF3G; translation initiation factor 3 subunit G	eukaryotic translation initiation factor 3 subunit g	4	C:cytoplasm; F:nucleotide binding; P:translational initiation; F:translation initiation factor activity	-	N	gene_2157	77	4	0	46	67	36	24	62	1980717	1980971
gene_2146	15.9451908952861	-1.46570971022168	1 027	Transcriptional regulatory protein PHO23	Grosmannia clavigera	Ophiostoma piceae	K11319	ING3; inhibitor of growth protein 3	phd finger domain containing protein	2	F:metal ion binding; F:zinc ion binding		N	gene_2158	54	0	0	21	67	26	26	48	1980718	1980972
gene_2147	5.60867280098032	-1.29943779767774	359	Dehydrodolichyl diphosphate synthase	Grosmannia clavigera	Ophiostoma piceae	K11778	DHDDS, RER2, SRT1; ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]	di- -cis-decaprenylcistransferase	2	F:transferase activity, transferring alkyl or aryl (other than methyl) groups; F:metal ion binding	EC:2.5.1.0	N	gene_2159	18	0	0	8	23	8	9	20	1980719	1980973
gene_2148	5.88395596120956	1.2580554955879	277	DSC E3 ubiquitin ligase complex subunit 2 (Defective for SREBP cleavage protein 2)	Grosmannia clavigera	Ophiostoma piceae			uba domain-containing protein ucp14	0	-		N	gene_2160	16	0	6	9	17	4	2	2	1980720	1980974
gene_2149	13.8983105176585	0.217770463538691	897	Laminin subunit alpha-2 (Laminin M chain)	Togninia minima	Ophiostoma piceae			involucrin repeat protein	0	-		N	gene_2161	28	6	1	16	49	15	8	26	1980721	1980975
gene_215	1.90446062957981	-0.53401748532167	365	Vacuolar protein sorting-associated protein	Thielavia terrestris	Ophiostoma piceae	K08744	CRLS; cardiolipin synthase [EC:2.7.8.-]	cardiolipin synthetase	4	F:CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity; P:phospholipid biosynthetic process; P:vesicle docking involved in exocytosis; C:integral to membrane	EC:2.7.8.5	N	gene_217	2	0	0	8	16	0	0	10	1978777	1979031
gene_2150	3.28092001115031	-1.08445585225787	285	Alanine racemase family	Grosmannia clavigera	Ophiostoma piceae	K06997	Unclassified; Poorly Characterized	family pyridoxal phosphate enzyme	1	F:pyridoxal phosphate binding		N	gene_2162	16	0	0	2	6	1	10	15	1980722	1980976
gene_2151	17.5429962298202	-0.190274425244523	205	Actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC)	Grosmannia clavigera	Ophiostoma piceae	K05754	ARPC5; actin related protein 2/3 complex, subunit 5	arp2 3 complex subunit	2	C:cytoskeleton; P:regulation of actin filament polymerization	-	N	gene_2163	58	0	7	28	66	12	25	40	1980723	1980977
gene_2152	6.59537173899368	-1.07130726675252	407	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex assembly factor 5 (Probable methyltransferase, mitochondrial)	Grosmannia clavigera	Ophiostoma piceae			methyltransferase type 11	2	F:methyltransferase activity; P:methylation	EC:2.1.1.0	N	gene_2164	25	0	0	11	20	8	14	20	1980724	1980978
gene_2153	21.863571797556	-0.83935021659424	1 002	AP-2 complex subunit alpha	Grosmannia clavigera	Ophiostoma piceae	K11824	AP2A; AP-2 complex subunit alpha	ap-2 complex subunit alpha	4	F:protein transporter activity; P:vesicle-mediated transport; P:intracellular protein transport; C:clathrin adaptor complex	-	N	gene_2165	111	0	0	36	126	8	31	79	1980725	1980979
gene_2154	111.320570731143	0.131769139252198	447	Succinyl-CoA ligase	Grosmannia clavigera	Ophiostoma piceae	K01900	LSC2; succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]	succinyl- ligase beta-chain	6	F:succinate-CoA ligase (GDP-forming) activity; F:metal ion binding; F:GTP binding; F:ATP binding; P:tricarboxylic acid cycle; C:mitochondrion	EC:6.2.1.4	N	gene_2166	242	10	38	281	324	114	113	206	1980726	1980980
gene_2155	7.00922691372884	0.909123752539281	143	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_610	0	-		N	gene_2167	4	0	0	61	0	4	0	28	1980727	1980981
gene_2156	7.18757064003928	-1.36000143604508	362	Phosphotransferase enzyme family protein	Grosmannia clavigera	Ophiostoma piceae	K15523	FN3KRP; protein-ribulosamine 3-kinase [EC:2.7.1.172]	fructosamine kinase	1	F:transferase activity	-	N	gene_2168	8	0	2	6	20	20	6	20	1980728	1980982
gene_2157	19.7103281078025	-0.817000275483744	804	Protein Sey1	Chaetomium thermophilum	Ophiostoma piceae			gtp-binding protein	2	F:hydrolase activity; C:membrane	-	N	gene_2169	77	0	2	34	96	19	19	71	1980729	1980983
gene_2158	3.47228877251601	-1.00564480906933	403	Ribonuclease H2 subunit A (RNase H2 subunit A)	Togninia minima	Ophiostoma piceae	K10743	RNASEH2A; ribonuclease H2 subunit A [EC:3.1.26.4]	ribonuclease hii	1	F:nuclease activity	-	N	gene_2170	7	0	0	9	13	11	0	8	1980730	1980984
gene_2159	6.47852841368848	0.0360046054287554	700	Centromere protein 3 (CENP-C homolog)	Grosmannia clavigera	Ophiostoma piceae	K11497	CENPC; centromere protein C	cupin domain containing protein	1	F:DNA binding		N	gene_2171	16	2	0	14	17	4	8	18	1980731	1980985
gene_216	6.9725461622548	0.0773898881143022	740	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	Togninia minima	Ophiostoma piceae	K03495	gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme	trna uridine 5-carboxymethylaminomethyl modification enzyme	3	F:flavin adenine dinucleotide binding; P:mitochondrial tRNA wobble uridine modification; C:mitochondrion	-	N	gene_218	28	0	2	18	22	8	2	20	1978778	1979032
gene_2160	23.2413248184697	-0.728242185587351	1 111	Mitochondrial escape protein 2	Grosmannia clavigera	Ophiostoma piceae			mitochondrial escape protein 2	3	; C:membrane; F:organic cyclic compound binding	-	N	gene_2172	80	0	2	54	116	32	24	52	1980732	1980986
gene_2161	10.4091046780577	0.927935018044717	288	Early meiotic induction protein 1	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3991	0	-		N	gene_2173	10	8	0	6	28	8	6	10	1980733	1980987
gene_2162	361.250960380171	-0.358745077314459	649	Heat shock 70 kDa protein (HSP70)	Grosmannia clavigera	Grosmannia clavigera	K03283	HSPA1_8; heat shock 70kDa protein 1/8	heat shock 70 kda protein	3	F:ATP binding; P:response to stress; P:mycelium development	-	N	gene_2174	726	21	143	522	1084	410	522	776	1980734	1980988
gene_2163	13.7727250897985	-0.655268234931892	989	Serine/threonine-protein kinase	Grosmannia clavigera	Ophiostoma piceae			serine threonine protein kinase	2	F:kinase activity; P:cellular process	-	N	gene_2175	38	0	2	34	50	17	15	43	1980735	1980989
gene_2164	2.25690058306038	-1.58023836386638	564	Seryl-tRNA synthetase	Grosmannia clavigera	Ophiostoma piceae	K01875	SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]	seryl-trna synthetase	3	F:aminoacyl-tRNA ligase activity; P:tRNA aminoacylation for protein translation; F:nucleotide binding	-	N	gene_2176	7	0	0	0	28	4	2	2	1980736	1980990
gene_2165	16.9052166674336	0.411150304658625	2 429	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			chromosome segregation atpase	1	C:cellular_component		N	gene_2177	70	0	0	88	56	22	12	12	1980737	1980991
gene_2166	5.32502981111597	-0.281087487486817	301	Mitochondrial GTP GDP transporter	Grosmannia clavigera	Ophiostoma piceae			mitochondrial gtp gdp transporter	6	P:guanine nucleotide transport; P:cellular iron ion homeostasis; P:transmembrane transport; F:guanine nucleotide transmembrane transporter activity; C:integral to membrane; P:mitochondrial genome maintenance	-	N	gene_2178	2	2	0	10	18	10	0	15	1980738	1980992
gene_2167	7.92621200220788	-1.22643489183959	855	Cleavage and polyadenylation specificity factor subunit	Grosmannia clavigera	Ophiostoma piceae	K14403	CPSF3, YSH1; cleavage and polyadenylation specificity factor subunit 3 [EC:3.1.27.-]	cleavage and polyadenylation specificity factor subunit	8	P:mRNA cleavage; P:termination of RNA polymerase II transcription; F:metal ion binding; P:mRNA polyadenylation; F:endoribonuclease activity; P:snoRNA splicing; P:snoRNA 3'-end processing; C:mRNA cleavage and polyadenylation specificity factor complex	-	N	gene_2179	25	0	0	14	37	13	11	22	1980739	1980993
gene_2168	7.76627802533415	-0.872041146331782	671	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4007	4	C:transcription factor TFIID complex; P:DNA-dependent transcription, initiation; F:molecular_function; C:cellular_component		N	gene_2180	41	0	0	10	41	6	8	31	1980740	1980994
gene_2169	2.77422073261746	-0.621258465561496	233	Carbon-nitrogen family protein	Grosmannia clavigera	Ophiostoma piceae	K01506	E3.5.-.-; unclassified metabolism	nitrilase and fragile histidine triad fusion protein hit	1	F:hydrolase activity	-	N	gene_2181	0	0	2	0	3	2	2	19	1980741	1980995
gene_217	0	0	270	Putative uncharacterized protein	 				---NA---	0	-		N	gene_219	0	0	0	0	0	0	0	0	1978779	1979033
gene_2170	5.89017289296778	-0.187362336176067	379	Conidiophore development protein HymA	Eutypa lata	Ophiostoma piceae	K08272	CAB39, MO25; calcium binding protein 39	conidiophore development protein hyma	0	-		N	gene_2182	52	0	0	5	20	4	9	14	1980742	1980996
gene_2170.1	0.857720810246778	-1.44118684697421	60	Conserved hypothetical protein	Magnaporthe oryzae	Sporothrix schenckii				0	-		N	gene_2183	0	0	0	0	9	2	0	4	1980743	1980997
gene_2171	4.30073731958899	0.732682727361186	1 732	Centrin-binding protein	Grosmannia clavigera	Ophiostoma piceae			centrin-binding protein	12	F:molecular_function; P:biological_process; C:cellular_component; P:regulation of translational fidelity; F:aminoacyl-tRNA editing activity; P:tRNA aminoacylation for protein translation; F:nucleotide binding; C:cytoplasm; F:isoleucine-tRNA ligase activity; F:ATP binding; P:isoleucyl-tRNA aminoacylation; F:aminoacyl-tRNA ligase activity		N	gene_2184	16	0	0	28	20	0	0	12	1980744	1980998
gene_2172	1.69423384844812	-1.8334113368935	914	ARS binding protein 2	Colletotrichum higginsianum	Ophiostoma piceae			ars binding protein 2	6	C:replication fork; F:DNA replication origin binding; P:DNA-dependent DNA replication initiation; P:S phase of mitotic cell cycle; C:spindle pole body; C:nucleus		N	gene_2185	2	0	0	0	17	2	4	4	1980745	1980999
gene_2173	29.6524179420175	-0.895452315732373	339	Peroxisomal membrane protein PMP47A	Grosmannia clavigera	Ophiostoma piceae	K13354	SLC25A17, PMP34; solute carrier family 25 (peroxisomal adenine nucleotide transporter), member 17	peroxisomal membrane protein pmp47a	2	P:transport; C:integral to membrane	-	N	gene_2186	60	0	6	61	122	29	61	66	1980746	1981000
gene_2174	16.4874799058239	-1.81211436160982	789	N-alpha-acetyltransferase 35, NatC auxiliary subunit (Protein MAK10 homolog)	Gaeumannomyces graminis	Ophiostoma piceae			mak10 subunit	0	-		N	gene_2187	10	0	2	26	65	37	37	24	1980747	1981001
gene_2175	37.9587121558266	0.509021362778071	66	Putative uncharacterized protein	Colletotrichum fioriniae	Colletotrichum fioriniae			mitochondrial atp synthase epsilon chain domain-containing protein	7	F:hydrogen ion transporting ATP synthase activity, rotational mechanism; F:zinc ion binding; C:mitochondrial proton-transporting ATP synthase complex, catalytic core F(1); P:ATP synthesis coupled proton transport; F:metalloendopeptidase activity; P:proteolysis; F:proton-transporting ATPase activity, rotational mechanism	EC:3.4.24.0	N	gene_2188	124	6	8	111	72	27	39	78	1980748	1981002
gene_2176	32.9073236036437	-0.49098052487134	455	Ubiquinol-cytochrome c reductase complex core protein	Grosmannia clavigera	Ophiostoma piceae	K00415	QCR2, UQCRC2; ubiquinol-cytochrome c reductase core subunit 2	cytochrome b-c1 complex subunit 2	8	F:hydrogen ion transmembrane transporter activity; P:primary metabolic process; ; C:mitochondrial inner membrane; F:metal ion binding; C:membrane part; F:hydrolase activity; P:cellular metabolic process	-	N	gene_2189	95	0	3	105	146	33	32	93	1980749	1981003
gene_2177	10.0210360596071	0.657338917405358	722	DNA-directed RNA polymerase III subunit RPC3	Grosmannia clavigera	Ophiostoma piceae	K03023	RPC82, POLR3C; DNA-directed RNA polymerase III subunit RPC3	rna polymerase iii subunit rpc82	3	P:hyphal growth; P:pathogenesis; P:conidium formation	-	N	gene_2190	50	0	4	27	24	6	4	26	1980750	1981004
gene_2178	10.494534364823	-1.27820023619505	732	Actin-related protein	Grosmannia clavigera	Ophiostoma piceae			actin-related protein	0	-		N	gene_2191	20	1	0	16	37	10	16	50	1980751	1981005
gene_2179	1.37375292608442	-0.32615488655946	973	Flap structure-specific endonuclease	Grosmannia clavigera	Ophiostoma piceae	K15339	YEN1; holliday junction resolvase YEN1 [EC:3.1.-.-]	flap structure-specific endonuclease	7	P:DNA repair; F:catalytic activity; P:nucleic acid phosphodiester bond hydrolysis; F:endonuclease activity; F:nuclease activity; F:DNA binding; C:cellular_component		N	gene_2192	4	0	0	5	12	0	0	6	1980752	1981006
