transcriptId	proteinId
570880	570880
570885	570885
570886	570886
570888	570888
570890	570890
570892	570892
570906	570906
570912	570912
570913	570913
570914	570914
570919	570919
570921	570921
570922	570922
570923	570923
570924	570924
570925	570925
570926	570926
570927	570927
570928	570928
570934	570934
570935	570935
570936	570936
570937	570937
570942	570942
570945	570945
570946	570946
570955	570955
570959	570959
570961	570961
570963	570963
570964	570964
570965	570965
570967	570967
570971	570971
570972	570972
570973	570973
570974	570974
570981	570981
570984	570984
570986	570986
570987	570987
570988	570988
570991	570991
570992	570992
570999	570999
571001	571001
571005	571005
571006	571006
571009	571009
571010	571010
571011	571011
571016	571016
571017	571017
571019	571019
571020	571020
571022	571022
571027	571027
571029	571029
571037	571037
571038	571038
571046	571046
571049	571049
571051	571051
571053	571053
571054	571054
571055	571055
571057	571057
571060	571060
571064	571064
571068	571068
571070	571070
571071	571071
571076	571076
571077	571077
571082	571082
571083	571083
571086	571086
571087	571087
571088	571088
571093	571093
571099	571099
571104	571104
571107	571107
571108	571108
571109	571109
571113	571113
571115	571115
571116	571116
571122	571122
571123	571123
571124	571124
571125	571125
571126	571126
571127	571127
571130	571130
571132	571132
571135	571135
571136	571136
571137	571137
571139	571139
571145	571145
571148	571148
571156	571156
571159	571159
571163	571163
571164	571164
571172	571172
571173	571173
571175	571175
571176	571176
571177	571177
571178	571178
571179	571179
571182	571182
571185	571185
571186	571186
571195	571195
571199	571199
571201	571201
571202	571202
571204	571204
571205	571205
571208	571208
571209	571209
571210	571210
571214	571214
571216	571216
571221	571221
571227	571227
571228	571228
571230	571230
571232	571232
571233	571233
571236	571236
571237	571237
571238	571238
571239	571239
571242	571242
571243	571243
571247	571247
571249	571249
571250	571250
571263	571263
571264	571264
571267	571267
571268	571268
571273	571273
571275	571275
571278	571278
571279	571279
571281	571281
571283	571283
571284	571284
571287	571287
571289	571289
571296	571296
571297	571297
571305	571305
571307	571307
571312	571312
571313	571313
571315	571315
571324	571324
571331	571331
571337	571337
571339	571339
571342	571342
571343	571343
571347	571347
571348	571348
571349	571349
571350	571350
571351	571351
571352	571352
571360	571360
571361	571361
571362	571362
571365	571365
571366	571366
571367	571367
571370	571370
571371	571371
571373	571373
571376	571376
571377	571377
571382	571382
571387	571387
571390	571390
571392	571392
571394	571394
571395	571395
571396	571396
571403	571403
571404	571404
571407	571407
571415	571415
571428	571428
571429	571429
571432	571432
571434	571434
571435	571435
571437	571437
571442	571442
571444	571444
571446	571446
571447	571447
571449	571449
571451	571451
571462	571462
571472	571472
571475	571475
571476	571476
571482	571482
571483	571483
571484	571484
571485	571485
571487	571487
571490	571490
571493	571493
571499	571499
571500	571500
571501	571501
571502	571502
571503	571503
571505	571505
571506	571506
571507	571507
571510	571510
571511	571511
571514	571514
571515	571515
571517	571517
571519	571519
571522	571522
571524	571524
571526	571526
571527	571527
571528	571528
571529	571529
571530	571530
571531	571531
571532	571532
571533	571533
571534	571534
571535	571535
571541	571541
571545	571545
571546	571546
571554	571554
571555	571555
571556	571556
571557	571557
571558	571558
571559	571559
571564	571564
571565	571565
571577	571577
571579	571579
571582	571582
571587	571587
571594	571594
571595	571595
571596	571596
571599	571599
571600	571600
571601	571601
571602	571602
571603	571603
571604	571604
571606	571606
571612	571612
571616	571616
571618	571618
571621	571621
571635	571635
571638	571638
571640	571640
571643	571643
571644	571644
571646	571646
571647	571647
571652	571652
571653	571653
571657	571657
571658	571658
571659	571659
571665	571665
571667	571667
571675	571675
571676	571676
571679	571679
571680	571680
571681	571681
571688	571688
571689	571689
571690	571690
571691	571691
571692	571692
571693	571693
571694	571694
571699	571699
571718	571718
571724	571724
571725	571725
571726	571726
571728	571728
571731	571731
571733	571733
571735	571735
571736	571736
571737	571737
571738	571738
571739	571739
571740	571740
571744	571744
571745	571745
571754	571754
571756	571756
571761	571761
571762	571762
571764	571764
571766	571766
571771	571771
571772	571772
571775	571775
571776	571776
571778	571778
571781	571781
571783	571783
571784	571784
571785	571785
571787	571787
571788	571788
571789	571789
571790	571790
571791	571791
571792	571792
571793	571793
571794	571794
571795	571795
571797	571797
571813	571813
571814	571814
571819	571819
571820	571820
571821	571821
571824	571824
571825	571825
571826	571826
571829	571829
571830	571830
571834	571834
571835	571835
571836	571836
571841	571841
571844	571844
571846	571846
571847	571847
571848	571848
571849	571849
571854	571854
571855	571855
571856	571856
571857	571857
571858	571858
571859	571859
571863	571863
571871	571871
571873	571873
571875	571875
571876	571876
571877	571877
571882	571882
571883	571883
571884	571884
571885	571885
571888	571888
571889	571889
571890	571890
571893	571893
571894	571894
571906	571906
571908	571908
571914	571914
571916	571916
571921	571921
571925	571925
571926	571926
571927	571927
571929	571929
571935	571935
571937	571937
571939	571939
571940	571940
571941	571941
571943	571943
571950	571950
571952	571952
571955	571955
571956	571956
571959	571959
571970	571970
571975	571975
571980	571980
571982	571982
571983	571983
571985	571985
571986	571986
571988	571988
571990	571990
571991	571991
571992	571992
571997	571997
571999	571999
572001	572001
572004	572004
572005	572005
572009	572009
572012	572012
572015	572015
572016	572016
572020	572020
572022	572022
572025	572025
572029	572029
572030	572030
572033	572033
572035	572035
572042	572042
572046	572046
572052	572052
572056	572056
572061	572061
572062	572062
572066	572066
572068	572068
572072	572072
572073	572073
572074	572074
572075	572075
572078	572078
572081	572081
572085	572085
572088	572088
572091	572091
572092	572092
572100	572100
572101	572101
572102	572102
572103	572103
572109	572109
572113	572113
572115	572115
572117	572117
572121	572121
572124	572124
572132	572132
572137	572137
572141	572141
572145	572145
572151	572151
572158	572158
572161	572161
572162	572162
572163	572163
572172	572172
572177	572177
572180	572180
572184	572184
572186	572186
572190	572190
572193	572193
572194	572194
572200	572200
572201	572201
572208	572208
572210	572210
572213	572213
572217	572217
572228	572228
572233	572233
572234	572234
572235	572235
572241	572241
572245	572245
572255	572255
572258	572258
572263	572263
572264	572264
572265	572265
572266	572266
572276	572276
572278	572278
572279	572279
572280	572280
572281	572281
572286	572286
572288	572288
572292	572292
572295	572295
572302	572302
572303	572303
572304	572304
572319	572319
572325	572325
572326	572326
572328	572328
572332	572332
572334	572334
572335	572335
572338	572338
572339	572339
572340	572340
572341	572341
572346	572346
572350	572350
572354	572354
572355	572355
572356	572356
572357	572357
572398	572398
572402	572402
572403	572403
572409	572409
572423	572423
572424	572424
572427	572427
572430	572430
572431	572431
572432	572432
572434	572434
572436	572436
572440	572440
572441	572441
572443	572443
572444	572444
572449	572449
572450	572450
572459	572459
572462	572462
572463	572463
572464	572464
572467	572467
572478	572478
572482	572482
572484	572484
572490	572490
572491	572491
572492	572492
572497	572497
572505	572505
572508	572508
572510	572510
572511	572511
572520	572520
572528	572528
572529	572529
572530	572530
572531	572531
572532	572532
572533	572533
572536	572536
572549	572549
572550	572550
572554	572554
572555	572555
572568	572568
572569	572569
572572	572572
572573	572573
572580	572580
572581	572581
572583	572583
572584	572584
572587	572587
572588	572588
572594	572594
572596	572596
572597	572597
572598	572598
572606	572606
572607	572607
572611	572611
572618	572618
572624	572624
572625	572625
572627	572627
572633	572633
572634	572634
572642	572642
572651	572651
572656	572656
572657	572657
572658	572658
572659	572659
572660	572660
572661	572661
572664	572664
572666	572666
572668	572668
572672	572672
572675	572675
572677	572677
572683	572683
572689	572689
572692	572692
572694	572694
572701	572701
572706	572706
572707	572707
572710	572710
572712	572712
572713	572713
572716	572716
572721	572721
572729	572729
572730	572730
572734	572734
572736	572736
572742	572742
572744	572744
572746	572746
572747	572747
572749	572749
572750	572750
572762	572762
572763	572763
572767	572767
572775	572775
572777	572777
572780	572780
572785	572785
572786	572786
572791	572791
572792	572792
572793	572793
572797	572797
572798	572798
572799	572799
572802	572802
572803	572803
572808	572808
572809	572809
572811	572811
572812	572812
572821	572821
572822	572822
572825	572825
572828	572828
572829	572829
572831	572831
572836	572836
572838	572838
572850	572850
572857	572857
572859	572859
572860	572860
572861	572861
572862	572862
572866	572866
572867	572867
572871	572871
572873	572873
572874	572874
572875	572875
572876	572876
572878	572878
572879	572879
572880	572880
572882	572882
572884	572884
572886	572886
572889	572889
572890	572890
572894	572894
572898	572898
572900	572900
572903	572903
572907	572907
572913	572913
572918	572918
572919	572919
572920	572920
572930	572930
572931	572931
572935	572935
572936	572936
572938	572938
572946	572946
572954	572954
572955	572955
572959	572959
572962	572962
572965	572965
572968	572968
572983	572983
572992	572992
572994	572994
572995	572995
573000	573000
573002	573002
573006	573006
573007	573007
573011	573011
573013	573013
573015	573015
573016	573016
573029	573029
573030	573030
573035	573035
573037	573037
573040	573040
573045	573045
573047	573047
573055	573055
573057	573057
573059	573059
573066	573066
573067	573067
573080	573080
573082	573082
573097	573097
573099	573099
573100	573100
573101	573101
573102	573102
573113	573113
573114	573114
573120	573120
573124	573124
573125	573125
573126	573126
573133	573133
573135	573135
573136	573136
573140	573140
573143	573143
573147	573147
573153	573153
573154	573154
573156	573156
573157	573157
573159	573159
573160	573160
573167	573167
573168	573168
573172	573172
573177	573177
573180	573180
573181	573181
573182	573182
573189	573189
573191	573191
573208	573208
573209	573209
573210	573210
573224	573224
573232	573232
573233	573233
573241	573241
573244	573244
573245	573245
573247	573247
573253	573253
573258	573258
573259	573259
573266	573266
573269	573269
573271	573271
573279	573279
573312	573312
573320	573320
573321	573321
573323	573323
573326	573326
573334	573334
573345	573345
573349	573349
573350	573350
573353	573353
573358	573358
573359	573359
573361	573361
573364	573364
573372	573372
573373	573373
573374	573374
573375	573375
573380	573380
573381	573381
573382	573382
573383	573383
573384	573384
573394	573394
573397	573397
573398	573398
573399	573399
573402	573402
573405	573405
573409	573409
573410	573410
573414	573414
573421	573421
573430	573430
573431	573431
573432	573432
573438	573438
573455	573455
573456	573456
573457	573457
573459	573459
573466	573466
573468	573468
573475	573475
573477	573477
573479	573479
573489	573489
573501	573501
573507	573507
573508	573508
573509	573509
573515	573515
573525	573525
574610	574610
574614	574614
574625	574625
574626	574626
574627	574627
574629	574629
574631	574631
574633	574633
574637	574637
574643	574643
574651	574651
574654	574654
574656	574656
574660	574660
574664	574664
574667	574667
574668	574668
574669	574669
574672	574672
574673	574673
574677	574677
574679	574679
574680	574680
574681	574681
574682	574682
574684	574684
574687	574687
574688	574688
574689	574689
574708	574708
574710	574710
574717	574717
574722	574722
574726	574726
574729	574729
574730	574730
574732	574732
574733	574733
574738	574738
574739	574739
574741	574741
574749	574749
574752	574752
574757	574757
574759	574759
574762	574762
574763	574763
574767	574767
574768	574768
574769	574769
574771	574771
574773	574773
574777	574777
574778	574778
574779	574779
574781	574781
574783	574783
574784	574784
574790	574790
574797	574797
574800	574800
